,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,Signal Line,Histogram,MACD_slope,Signal_slope,Signal,Prediction,Rolling_Max_High_Short,Rolling_Max_High_Long,HH_Short,HH_Long,LH_Short,LH_Long,Rolling_Min_Low_Short,Rolling_Min_Low_Long,HL_Short,HL_Long,LL_Short,LL_Long,Bullish_Strength_Short,Bearish_Strength_Short,Bullish_Strength_Long,Bearish_Strength_Long,Next_Close
20,2023-01-25 00:00:00+05:30,3342.5291619952195,3351.9947180632244,3322.7196550233707,3346.87158203125,874110,0.0,0.0,62.462527760709584,34.45166189973634,21.863702748312654,12.587959151423682,2.771368351412548,3.1469897878559223,1,Buy,3368.535157336337,3387.8562532777214,False,False,True,True,3115.270421723836,3079.8825384850993,True,True,False,False,0.75,0.25,0.2,0.2,3328.62353515625
21,2023-01-27 00:00:00+05:30,3343.2122273794075,3362.728936237431,3300.5682661728415,3328.62353515625,1785879,0.0,0.0,59.478265535048656,34.77466570754132,24.445895340158387,10.32877036738293,0.32300380780498017,2.5821925918457325,1,Buy,3368.535157336337,3387.8562532777214,False,False,True,True,3135.8601720946976,3079.8825384850993,True,True,False,False,0.75,0.25,0.21,0.21,3350.67724609375
22,2023-01-30 00:00:00+05:30,3337.3571877024197,3374.8780125299822,3303.73970461486,3350.67724609375,1953798,0.0,0.0,61.85049299957617,36.390709270408024,26.834858126208317,9.555851144199707,1.6160435628667074,2.3889627860499303,1,Buy,3374.8780125299822,3387.8562532777214,True,False,False,True,3144.573230582368,3079.8825384850993,True,True,False,False,0.7857142857142857,0.21428571428571427,0.22,0.22,3277.538330078125
23,2023-01-31 00:00:00+05:30,3365.6563148772266,3365.6563148772266,3270.0244451010685,3277.538330078125,2820375,0.0,0.0,51.15485519018777,31.407687886559415,27.74942407827854,3.658263808280875,-4.983021383848609,0.9145659520702232,0,Hold,3374.8780125299822,3387.8562532777214,False,False,True,True,3184.5360237594737,3079.8825384850993,True,True,False,False,0.7857142857142857,0.21428571428571427,0.23,0.23,3325.98876953125
24,2023-02-01 00:00:00+05:30,3281.734537665353,3336.3813215218083,3273.927854257288,3325.98876953125,2205161,0.0,0.0,56.51896082288063,31.01068125574193,28.40167551377122,2.6090057419707087,-0.39700663081748644,0.6522514354926798,0,Hold,3374.8780125299822,3387.8562532777214,False,False,True,True,3217.4899883570993,3079.8825384850993,True,True,False,False,0.75,0.25,0.24,0.24,3376.781005859375
25,2023-02-02 00:00:00+05:30,3344.1881960643154,3385.1732862991275,3337.4550265364583,3376.781005859375,1813847,0.0,0.0,61.31519745955805,34.39804042579772,29.60094849617652,4.797091929621196,3.387359170055788,1.1992729824053008,1,Buy,3385.1732862991275,3387.8562532777214,True,False,False,True,3217.4899883570993,3079.8825384850993,True,True,False,False,0.75,0.25,0.25,0.25,3398.15185546875
26,2023-02-03 00:00:00+05:30,3419.327437211944,3419.327437211944,3369.4621501228385,3398.15185546875,1804469,0.0,0.0,63.15668394336412,38.364750964614814,31.35370898986418,7.011041974750633,3.9667105388170967,1.75276049368766,1,Buy,3419.327437211944,3419.327437211944,True,True,False,False,3218.354055726848,3079.8825384850993,True,True,False,False,0.75,0.25,0.27,0.25,3376.341796875
27,2023-02-06 00:00:00+05:30,3389.2227770877967,3389.2227770877967,3353.8001410628754,3376.341796875,1138714,0.0,0.0,60.01675109192608,39.29553373866429,32.9420739396242,6.353459799040088,0.9307827740494758,1.5883649497600203,1,Buy,3419.327437211944,3419.327437211944,False,False,True,True,3240.749110596487,3079.8825384850993,True,True,False,False,0.75,0.25,0.28,0.26,3388.637451171875
28,2023-02-07 00:00:00+05:30,3385.0755088225083,3408.5932385446267,3377.756742922398,3388.637451171875,1455647,0.0,0.0,61.18825490618661,40.5578170669296,34.465222565085284,6.092594501844317,1.2622833282653119,1.5231486254610829,1,Buy,3419.327437211944,3419.327437211944,False,False,True,True,3270.0244451010685,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.29,0.27,3435.03857421875
29,2023-02-08 00:00:00+05:30,3394.004644567555,3454.359926162362,3394.004644567555,3435.03857421875,1986946,0.0,0.0,65.31806836593796,44.78610223022861,36.52939849811395,8.256703732114659,4.228285163299006,2.0641759330286646,1,Buy,3454.359926162362,3454.359926162362,True,True,False,False,3270.0244451010685,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.31,0.27,3455.28662109375
30,2023-02-09 00:00:00+05:30,3430.0611825345945,3461.8735095666116,3420.5956274884693,3455.28662109375,1655427,0.0,0.0,66.96972144119584,49.20370714044566,39.06426022658029,10.13944691386537,4.417604910217051,2.534861728466339,1,Buy,3461.8735095666116,3461.8735095666116,True,True,False,False,3270.0244451010685,3079.8825384850993,True,True,False,False,0.75,0.25,0.33,0.27,3452.06640625
31,2023-02-10 00:00:00+05:30,3434.940448128874,3456.7504636002045,3423.3767038806554,3452.06640625,1187821,0.0,0.0,66.4279046010136,51.847184365866724,41.62084505443758,10.226339311429143,2.6434772254210657,2.556584827857293,1,Buy,3461.8735095666116,3461.8735095666116,False,False,True,True,3270.0244451010685,3079.8825384850993,True,True,False,False,0.75,0.25,0.34,0.28,3398.249267578125
32,2023-02-13 00:00:00+05:30,3463.2400036876284,3463.2400036876284,3389.4667485493314,3398.249267578125,1087939,0.0,0.0,57.984690714063426,49.03432857303187,43.10354175815644,5.930786814875432,-2.8128557928348528,1.482696703718858,0,Hold,3463.2400036876284,3463.2400036876284,True,True,False,False,3270.0244451010685,3079.8825384850993,True,True,False,False,0.75,0.25,0.36,0.28,3415.521484375
33,2023-02-14 00:00:00+05:30,3420.3029824063346,3439.673409857042,3410.5446286762167,3415.521484375,1579818,0.0,0.0,59.75278426372544,47.64956906588304,44.012747219701765,3.6368218461812774,-1.3847595071488286,0.9092054615453264,0,Hold,3463.2400036876284,3463.2400036876284,False,False,True,True,3270.0244451010685,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.37,0.29,3435.574951171875
34,2023-02-15 00:00:00+05:30,3402.73818386803,3440.795766079344,3376.536906972272,3435.574951171875,1429449,0.0,0.0,61.76460518466946,47.62133524703131,44.73446482516768,2.886870421863634,-0.028233818851731485,0.721717605465912,0,Hold,3463.2400036876284,3463.2400036876284,False,False,True,True,3270.0244451010685,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.38,0.3,3472.071044921875
35,2023-02-16 00:00:00+05:30,3441.9664288160516,3488.611406600062,3441.7713093925645,3472.071044921875,1618931,0.0,0.0,65.17629870736098,49.967890756511224,45.78115001143639,4.186740745074836,2.346555509479913,1.0466851862687108,1,Buy,3488.611406600062,3488.611406600062,True,True,False,False,3270.0244451010685,3079.8825384850993,True,True,False,False,0.75,0.25,0.4,0.3,3416.5458984375
36,2023-02-17 00:00:00+05:30,3440.941782602231,3453.383683526244,3405.6654293964525,3416.5458984375,1061369,0.0,0.0,56.86318657913025,46.80756910556647,45.98643383026241,0.8211352753040586,-3.160321650944752,0.2052838188260253,0,Hold,3488.611406600062,3488.611406600062,False,False,True,True,3270.0244451010685,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.41,0.31,3403.031005859375
37,2023-02-20 00:00:00+05:30,3417.375739298449,3436.892448260747,3391.077021619967,3403.031005859375,1296082,0.0,0.0,55.02355785589381,42.720002944257885,45.333147653061516,-2.613144708803631,-4.087566161308587,-0.6532861772008971,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3273.927854257288,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.42,0.32,3367.608154296875
38,2023-02-21 00:00:00+05:30,3409.5690788505594,3424.1089318297077,3361.5091827047695,3367.608154296875,1139541,0.0,0.0,50.419379981490806,36.204901662528755,43.50749845495496,-7.302596792426208,-6.51510128172913,-1.8256491981065537,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3337.4550265364583,3079.8825384850993,True,True,False,False,0.7142857142857143,0.2857142857142857,0.43,0.33,3319.35302734375
39,2023-02-22 00:00:00+05:30,3332.429126702088,3363.7046996253216,3312.9612576814525,3319.35302734375,1218430,0.0,0.0,44.90674057074914,26.83847427274759,40.17369361851349,-13.3352193457659,-9.366427389781165,-3.333804836441473,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3312.9612576814525,3079.8825384850993,False,True,True,False,0.6428571428571429,0.35714285714285715,0.44,0.34,3331.306640625
40,2023-02-23 00:00:00+05:30,3338.3326072334653,3368.973740778653,3325.646748158915,3331.306640625,1441570,0.0,0.0,46.468142880312456,20.147818268742867,36.16851854855937,-16.020700279816502,-6.6906560040047225,-4.00517506995412,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3312.9612576814525,3079.8825384850993,True,True,False,False,0.6071428571428571,0.39285714285714285,0.45,0.35,3318.279296875
41,2023-02-24 00:00:00+05:30,3339.796514176268,3350.9697813819116,3300.5679804161846,3318.279296875,977592,0.0,0.0,44.97224391184393,13.637028242599172,31.662220487367332,-18.02519224476816,-6.510790026143695,-4.506298061192037,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3300.5679804161846,3079.8825384850993,False,True,True,False,0.5714285714285714,0.42857142857142855,0.46,0.36,3251.337158203125
42,2023-02-27 00:00:00+05:30,3308.081889416907,3308.081889416907,3235.8700723617885,3251.337158203125,1128022,0.0,0.0,38.1720562844741,3.0404605703129164,25.937868503956448,-22.89740793364353,-10.596567672286255,-5.724351983410884,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3235.8700723617885,3079.8825384850993,False,True,True,False,0.5357142857142857,0.4642857142857143,0.47,0.37,3232.79638671875
43,2023-02-28 00:00:00+05:30,3248.068115368703,3310.0336630105576,3220.159127748545,3232.79638671875,4116217,0.0,0.0,36.52474224576439,-6.775378614082001,19.39521908034876,-26.17059769443076,-9.815839184394918,-6.542649423607688,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3079.8825384850993,False,True,True,False,0.4642857142857143,0.5357142857142857,0.48,0.38,3303.885986328125
44,2023-03-01 00:00:00+05:30,3242.7011521704158,3307.1062909134935,3234.894468686406,3303.885986328125,1669307,0.0,0.0,46.12496593052333,-8.717673406644735,13.77264058295006,-22.490313989594796,-1.942294792562734,-5.622578497398699,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.42857142857142855,0.5714285714285714,0.49,0.39,3241.1884765625
45,2023-03-02 00:00:00+05:30,3279.7828146960537,3288.467654553092,3237.821892044483,3241.1884765625,1556538,0.0,0.0,40.331363488211316,-15.141578386034325,7.989796789153184,-23.131375175187507,-6.42390497938959,-5.782843793796877,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.42857142857142855,0.5714285714285714,0.5,0.4,3261.388427734375
46,2023-03-03 00:00:00+05:30,3272.9521733750216,3276.855515263364,3250.605636360695,3261.388427734375,1043190,0.0,0.0,42.82318704668855,-18.39060665661964,2.7137160999986194,-21.10432275661826,-3.2490282705853133,-5.276080689154565,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.39285714285714285,0.6071428571428571,0.51,0.41,3290.370849609375
47,2023-03-06 00:00:00+05:30,3280.6610963119415,3322.670859983459,3277.831268810054,3290.370849609375,1334132,0.0,0.0,46.28898747185671,-18.41457399361252,-1.511941918723609,-16.902632074888913,-0.023967336992882338,-4.225658018722228,-1,Sell,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.39285714285714285,0.6071428571428571,0.52,0.42,3308.472412109375
48,2023-03-08 00:00:00+05:30,3282.7104515435144,3313.9371859220496,3250.361601694681,3308.472412109375,1844590,0.0,0.0,48.393046420799756,-16.779499838907668,-4.5654535027604215,-12.214046336147247,1.6350741547048528,-3.0535115840368126,0,Hold,3488.611406600062,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.39285714285714285,0.6071428571428571,0.53,0.43,3256.216552734375
49,2023-03-09 00:00:00+05:30,3303.202933433462,3303.202933433462,3250.3615401492643,3256.216552734375,1648500,0.0,0.0,43.13927666546896,-19.475798045746615,-7.54752241135766,-11.928275634388955,-2.6962982068389465,-2.9820689085972383,-1,Sell,3453.383683526244,3488.611406600062,False,False,True,True,3220.159127748545,3115.270421723836,True,True,False,False,0.35714285714285715,0.6428571428571429,0.54,0.44,3250.5078125
50,2023-03-10 00:00:00+05:30,3232.8450959468164,3256.6067839284374,3210.4985599294505,3250.5078125,1024404,0.0,0.0,42.595226463511324,-21.82173406073298,-10.402364741232724,-11.419369319500255,-2.345936014986364,-2.854842329875064,-1,Sell,3436.892448260747,3488.611406600062,False,False,True,True,3210.4985599294505,3115.270421723836,False,True,True,False,0.32142857142857145,0.6785714285714286,0.55,0.45,3202.642578125
51,2023-03-13 00:00:00+05:30,3252.4590172617195,3288.3698035343587,3192.9330646505687,3202.642578125,1901233,0.0,0.0,38.2405595024087,-27.22934668289372,-13.767761129564924,-13.461585553328796,-5.407612622160741,-3.3653963883322007,-1,Sell,3424.1089318297077,3488.611406600062,False,False,True,True,3192.9330646505687,3115.270421723836,False,True,True,False,0.2857142857142857,0.7142857142857143,0.55,0.45,3137.261962890625
52,2023-03-14 00:00:00+05:30,3200.7401031329846,3224.550391530597,3131.846028787416,3137.261962890625,2670334,0.0,0.0,33.24150182021758,-36.37132192769468,-18.288473289190875,-18.082848638503805,-9.14197524480096,-4.520712159625951,-1,Sell,3368.973740778653,3488.611406600062,False,False,True,True,3131.846028787416,3115.270421723836,False,True,True,False,0.25,0.75,0.55,0.45,3121.599609375
53,2023-03-15 00:00:00+05:30,3171.464891113232,3181.56488229366,3114.86644074875,3121.599609375,1780522,0.0,0.0,32.15699552361451,-44.36876866002194,-23.50453236335709,-20.864236296664853,-7.997446732327262,-5.216059074166214,-1,Sell,3368.973740778653,3488.611406600062,False,False,True,True,3114.86644074875,3114.86644074875,False,False,True,True,0.25,0.75,0.54,0.46,3108.035400390625
54,2023-03-16 00:00:00+05:30,3130.479612073195,3141.9945161498513,3095.3495416135206,3108.035400390625,1901060,0.0,0.0,31.207415906825787,-51.21099267230829,-29.04582442514733,-22.165168247160963,-6.842224012286351,-5.541292061790241,-1,Sell,3350.9697813819116,3488.611406600062,False,False,True,True,3095.3495416135206,3095.3495416135206,False,False,True,True,0.21428571428571427,0.7857142857142857,0.53,0.47,3102.4736328125
55,2023-03-17 00:00:00+05:30,3074.3695247570477,3143.556161504826,3068.026594456803,3102.4736328125,6739966,0.0,0.0,30.805726461574338,-56.431782201872466,-34.52301598049236,-21.908766221380105,-5.220789529564172,-5.47719155534503,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3068.026594456803,3068.026594456803,False,False,True,True,0.21428571428571427,0.7857142857142857,0.52,0.48,3067.343505859375
56,2023-03-20 00:00:00+05:30,3093.0566260852443,3093.0566260852443,3020.259447112616,3067.343505859375,2289468,0.0,0.0,28.325655292154295,-62.681450425548064,-40.1547028695035,-22.526747556044562,-6.249668223675599,-5.631686889011142,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,False,False,True,True,0.21428571428571427,0.7857142857142857,0.51,0.49,3031.04248046875
57,2023-03-21 00:00:00+05:30,3067.343510290164,3080.4684489851356,3022.6013611770045,3031.04248046875,1815297,0.0,0.0,25.996632982513603,-69.7594039034575,-46.0756430762943,-23.683760827163198,-7.077953477909432,-5.920940206790796,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3055.145263671875
58,2023-03-22 00:00:00+05:30,3054.413387182793,3067.53832457212,3031.0421789463185,3055.145263671875,1123939,0.0,0.0,30.105925225496136,-72.58710094369599,-51.377934649774645,-21.209166293921342,-2.8276970402384904,-5.302291573480346,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3049.143798828125
59,2023-03-23 00:00:00+05:30,3039.6294042662653,3070.3196162919753,3026.0653883411624,3049.143798828125,1372218,0.0,0.0,29.664229319726758,-74.4540790004362,-55.99316351990696,-18.460915480529238,-1.8669780567402086,-4.615228870132313,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3045.094482421875
60,2023-03-24 00:00:00+05:30,3072.8081135477437,3093.3983365734157,3030.9448685795046,3045.094482421875,1329577,0.0,0.0,29.351327368462734,-75.3913539547857,-59.87280160688271,-15.51855234790299,-0.9372749543495047,-3.8796380869757527,-1,Sell,3322.670859983459,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3046.85107421875
61,2023-03-27 00:00:00+05:30,3059.244136789747,3076.5652160331338,3030.9449087301286,3046.85107421875,1524217,0.0,0.0,29.697759517668587,-75.12639847419996,-62.92352098034617,-12.20287749385379,0.2649554805857406,-3.0507193734634583,0,Hold,3313.9371859220496,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3040.60546875
62,2023-03-28 00:00:00+05:30,3051.4373371331485,3073.4424733494316,3034.9944151239956,3040.60546875,1303530,0.0,0.0,29.150431662289918,-74.56089591598675,-65.25099596747428,-9.309899948512466,0.5655025582132112,-2.327474987128113,0,Hold,3303.202933433462,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3063.049560546875
63,2023-03-29 00:00:00+05:30,3053.3888856394533,3073.881428496094,3029.090680120146,3063.049560546875,1740616,0.0,0.0,33.86728518253615,-71.47772965534568,-66.49634270504856,-4.9813869502971215,3.0831662606410646,-1.2453467375742804,0,Hold,3288.3698035343587,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.25,0.75,0.51,0.49,3128.430419921875
64,2023-03-31 00:00:00+05:30,3112.8658939034913,3135.3589461294428,3075.8329904139446,3128.430419921875,2382581,0.0,0.0,45.2931735113796,-63.032015402360685,-65.80347724451099,2.771461842150302,8.445714252984999,0.6928654605375755,1,Buy,3288.3698035343587,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.2857142857142857,0.7142857142857143,0.51,0.49,3122.673095703125
65,2023-04-03 00:00:00+05:30,3147.0201398479753,3147.0201398479753,3097.057417964935,3122.673095703125,1521830,0.0,0.0,44.563038515518166,-56.15596297200318,-63.87397439000943,7.718011418006249,6.876052430357504,1.929502854501557,1,Buy,3224.550391530597,3488.611406600062,False,False,True,True,3020.259447112616,3020.259447112616,True,True,False,False,0.32142857142857145,0.6785714285714286,0.51,0.49,3161.51171875
